"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","335","test_update_board_details","tests","2026-09-23","passed","2026-09-23","TestTrelloUpdate","test_update","",""
"","98","test_request_with_invalid_credentials","tests","2026-09-23","passed","2026-09-23","TestTrelloNegative","test_negative","",""
"","971","test_create_board_with_different_names[long_name]","tests","2026-09-23","passed","2026-09-23","TestTrelloParametrized","test_parametrized","",""
"","100","Запрос доски с фильтром fields возвращает только запрашиваемые поля","tests","2026-09-23","passed","2026-09-23","TestQueryParams","test_query_params","",""
"","453","test_list_and_card_schema_validation","tests","2026-09-23","passed","2026-09-23","TestTrelloSchema","test_schema","",""
"","880","test_create_board_with_different_names[english]","tests","2026-09-23","passed","2026-09-23","TestTrelloParametrized","test_parametrized","",""
"","1085","test_create_board_with_different_names[cyrillic]","tests","2026-09-23","passed","2026-09-23","TestTrelloParametrized","test_parametrized","",""
"","224","test_get_non_existent_board","tests","2026-09-23","passed","2026-09-23","TestTrelloNegative","test_negative","",""
"","757","Создание и чтение чек-листа в карточке","tests","2026-09-23","passed","2026-09-23","TestChecklists","test_checklists","",""
"","67","test_board_schema_validation","tests","2026-09-23","passed","2026-09-23","TestTrelloSchema","test_schema","",""
"","149","SLA: Время ответа при получении профиля пользователя не превышает 2.0 с","tests","2026-09-23","passed","2026-09-23","TestAPIPerformanceSLA","test_sla","",""
"","1075","test_create_board_with_different_names[symbols]","tests","2026-09-23","passed","2026-09-23","TestTrelloParametrized","test_parametrized","",""
"","80","test_create_board_without_auth","tests","2026-09-23","passed","2026-09-23","TestTrelloNegative","test_negative","",""
"","700","test_full_trello_workflow","tests","2026-09-23","passed","2026-09-23","TestTrelloWorkflow","test_boards","",""
"","981","test_move_card_between_lists","tests","2026-09-23","passed","2026-09-23","TestTrelloUpdate","test_update","",""
"","88","test_create_board_without_name","tests","2026-09-23","passed","2026-09-23","TestTrelloNegative","test_negative","",""
"","350","test_archive_list","tests","2026-09-23","passed","2026-09-23","TestTrelloLists","test_lists","",""
"","113","SLA: Время ответа при чтении данных доски не превышает 2.0 с","tests","2026-09-23","passed","2026-09-23","TestAPIPerformanceSLA","test_sla","",""
"","370","test_get_all_lists_on_board","tests","2026-09-23","passed","2026-09-23","TestTrelloLists","test_lists","",""
"","744","test_create_board_with_different_names[emoji]","tests","2026-09-23","passed","2026-09-23","TestTrelloParametrized","test_parametrized","",""
