"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","127","test_request_with_invalid_credentials","tests","2026-09-18","passed","2026-09-18","TestTrelloNegative","test_negative","",""
"","874","test_get_all_lists_on_board","tests","2026-09-18","passed","2026-09-18","TestTrelloLists","test_lists","",""
"","778","test_full_trello_workflow","tests","2026-09-18","passed","2026-09-18","TestTrelloWorkflow","test_boards","",""
"","157","test_board_schema_validation","tests","2026-09-18","passed","2026-09-18","TestTrelloSchema","test_schema","",""
"","1850","test_create_board_with_different_names[long_name]","tests","2026-09-18","passed","2026-09-18","TestTrelloParametrized","test_parametrized","",""
"","142","Запрос доски с фильтром fields возвращает только запрашиваемые поля","tests","2026-09-18","passed","2026-09-18","TestQueryParams","test_query_params","",""
"","147","SLA: Время ответа при чтении данных доски не превышает 2.0 с","tests","2026-09-18","passed","2026-09-18","TestAPIPerformanceSLA","test_sla","",""
"","153","test_get_non_existent_board","tests","2026-09-18","passed","2026-09-18","TestTrelloNegative","test_negative","",""
"","620","test_update_board_details","tests","2026-09-18","passed","2026-09-18","TestTrelloUpdate","test_update","",""
"","129","test_create_board_without_auth","tests","2026-09-18","passed","2026-09-18","TestTrelloNegative","test_negative","",""
"","1017","test_create_board_with_different_names[symbols]","tests","2026-09-18","passed","2026-09-18","TestTrelloParametrized","test_parametrized","",""
"","1036","test_create_board_with_different_names[english]","tests","2026-09-18","passed","2026-09-18","TestTrelloParametrized","test_parametrized","",""
"","594","test_list_and_card_schema_validation","tests","2026-09-18","passed","2026-09-18","TestTrelloSchema","test_schema","",""
"","175","SLA: Время ответа при получении профиля пользователя не превышает 2.0 с","tests","2026-09-18","passed","2026-09-18","TestAPIPerformanceSLA","test_sla","",""
"","1043","test_create_board_with_different_names[emoji]","tests","2026-09-18","passed","2026-09-18","TestTrelloParametrized","test_parametrized","",""
"","1001","Создание и чтение чек-листа в карточке","tests","2026-09-18","passed","2026-09-18","TestChecklists","test_checklists","",""
"","2543","test_move_card_between_lists","tests","2026-09-18","passed","2026-09-18","TestTrelloUpdate","test_update","",""
"","896","test_create_board_with_different_names[cyrillic]","tests","2026-09-18","passed","2026-09-18","TestTrelloParametrized","test_parametrized","",""
"","446","test_archive_list","tests","2026-09-18","passed","2026-09-18","TestTrelloLists","test_lists","",""
"","162","test_create_board_without_name","tests","2026-09-18","passed","2026-09-18","TestTrelloNegative","test_negative","",""
