"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","71","Запрос доски с фильтром fields возвращает только запрашиваемые поля","tests","2026-09-25","passed","2026-09-25","TestQueryParams","test_query_params","",""
"","632","Создание и чтение чек-листа в карточке","tests","2026-09-25","passed","2026-09-25","TestChecklists","test_checklists","",""
"","895","test_create_board_with_different_names[english]","tests","2026-09-25","passed","2026-09-25","TestTrelloParametrized","test_parametrized","",""
"","626","test_get_all_lists_on_board","tests","2026-09-25","passed","2026-09-25","TestTrelloLists","test_lists","",""
"","72","SLA: Время ответа при чтении данных доски не превышает 2.0 с","tests","2026-09-25","passed","2026-09-25","TestAPIPerformanceSLA","test_sla","",""
"","860","test_create_board_with_different_names[symbols]","tests","2026-09-25","passed","2026-09-25","TestTrelloParametrized","test_parametrized","",""
"","907","test_create_board_with_different_names[emoji]","tests","2026-09-25","passed","2026-09-25","TestTrelloParametrized","test_parametrized","",""
"","128","SLA: Время ответа при получении профиля пользователя не превышает 2.0 с","tests","2026-09-25","passed","2026-09-25","TestAPIPerformanceSLA","test_sla","",""
"","685","test_full_trello_workflow","tests","2026-09-25","passed","2026-09-25","TestTrelloWorkflow","test_boards","",""
"","309","test_archive_list","tests","2026-09-25","passed","2026-09-25","TestTrelloLists","test_lists","",""
"","174","test_create_board_without_auth","tests","2026-09-25","passed","2026-09-25","TestTrelloNegative","test_negative","",""
"","816","test_create_board_with_different_names[cyrillic]","tests","2026-09-25","passed","2026-09-25","TestTrelloParametrized","test_parametrized","",""
"","379","test_update_board_details","tests","2026-09-25","passed","2026-09-25","TestTrelloUpdate","test_update","",""
"","60","test_request_with_invalid_credentials","tests","2026-09-25","passed","2026-09-25","TestTrelloNegative","test_negative","",""
"","86","test_create_board_without_name","tests","2026-09-25","passed","2026-09-25","TestTrelloNegative","test_negative","",""
"","111","test_get_non_existent_board","tests","2026-09-25","passed","2026-09-25","TestTrelloNegative","test_negative","",""
"","797","test_create_board_with_different_names[long_name]","tests","2026-09-25","passed","2026-09-25","TestTrelloParametrized","test_parametrized","",""
"","412","test_list_and_card_schema_validation","tests","2026-09-25","passed","2026-09-25","TestTrelloSchema","test_schema","",""
"","103","test_board_schema_validation","tests","2026-09-25","passed","2026-09-25","TestTrelloSchema","test_schema","",""
"","1326","test_move_card_between_lists","tests","2026-09-25","passed","2026-09-25","TestTrelloUpdate","test_update","",""
